Frame,Class,X,Y
144,Fanny,485,600
144,Masha,643,640
144,Valentina,377,375
144,Wanwan,29,87
145,Fanny,485,599
145,Lapu-Lapu,597,681
145,Fredrinn,358,615
145,Novaria,296,402
145,Valentina,377,375
145,Claude,93,93
145,Wanwan,28,87
145,Chou,430,604
145,Masha,644,641
145,Minotaur,317,453
146,Fanny,485,599
146,Claude,91,94
146,Fredrinn,357,615
146,Valentina,377,375
146,Lapu-Lapu,596,681
146,Chou,429,604
146,Novaria,296,400
146,Masha,643,642
146,Wanwan,28,88
146,Minotaur,318,453
147,Fanny,486,598
147,Claude,90,94
147,Chou,428,603
147,Fredrinn,356,614
147,Valentina,377,374
147,Lapu-Lapu,594,681
147,Masha,644,643
147,Novaria,296,400
147,Wanwan,28,88
147,Minotaur,319,452
148,Fanny,486,598
148,Claude,90,94
148,Chou,427,602
148,Fredrinn,356,613
148,Valentina,378,373
148,Novaria,295,398
148,Wanwan,28,88
148,Lapu-Lapu,594,680
148,Masha,645,643
148,Minotaur,320,452
149,Fanny,486,598
149,Chou,427,603
149,Claude,89,94
149,Fredrinn,354,612
149,Novaria,294,398
149,Valentina,378,373
149,Wanwan,28,88
149,Lapu-Lapu,593,680
149,Masha,645,644
149,Minotaur,324,452
150,Chou,427,602
150,Claude,88,94
150,Fanny,487,597
150,Fredrinn,354,612
150,Novaria,293,397
150,Valentina,378,372
150,Wanwan,28,88
150,Masha,646,645
150,Minotaur,325,452
150,Lapu-Lapu,591,679
151,Chou,426,601
151,Fredrinn,353,611
151,Fanny,487,596
151,Claude,87,95
151,Wanwan,28,89
151,Novaria,293,397
151,Valentina,378,372
151,Masha,646,645
151,Minotaur,326,451
151,Lapu-Lapu,591,679
152,Chou,425,600
152,Fredrinn,352,611
152,Claude,87,96
152,Masha,645,644
152,Fanny,486,596
152,Wanwan,28,89
152,Lapu-Lapu,591,679
152,Valentina,377,371
152,Minotaur,325,449
152,Novaria,292,396
153,Fredrinn,351,610
153,Chou,425,600
153,Masha,645,644
153,Claude,86,96
153,Minotaur,325,449
153,Wanwan,28,89
153,Lapu-Lapu,590,678
153,Valentina,376,370
153,Novaria,293,395
153,Fanny,487,596
154,Fredrinn,351,610
154,Chou,425,599
154,Masha,645,644
154,Valentina,376,369
154,Claude,85,96
154,Minotaur,326,448
154,Wanwan,28,89
154,Lapu-Lapu,590,678
154,Novaria,293,394
154,Fanny,487,595
155,Chou,424,599
155,Claude,84,96
155,Fredrinn,350,609
155,Lapu-Lapu,589,678
155,Masha,645,644
155,Wanwan,28,89
155,Valentina,376,368
155,Minotaur,326,447
155,Novaria,294,393
155,Fanny,488,595
156,Lapu-Lapu,588,678
156,Chou,424,598
156,Fredrinn,349,609
156,Claude,83,96
156,Masha,645,644
156,Wanwan,27,90
156,Fanny,488,595
156,Valentina,375,367
156,Novaria,294,392
156,Minotaur,326,446
157,Fanny,489,595
157,Fredrinn,348,608
157,Chou,423,598
157,Claude,83,97
157,Lapu-Lapu,588,677
157,Masha,645,644
157,Wanwan,27,90
157,Novaria,294,391
157,Valentina,375,366
157,Minotaur,327,444
158,Fredrinn,347,608
158,Fanny,489,594
158,Claude,82,97
158,Wanwan,28,89
158,Lapu-Lapu,587,677
158,Chou,422,599
158,Novaria,294,390
158,Masha,646,644
158,Valentina,375,364
158,Minotaur,329,444
159,Fredrinn,346,608
159,Fanny,490,593
159,Claude,82,97
159,Chou,422,599
159,Wanwan,27,90
159,Lapu-Lapu,586,677
159,Novaria,294,389
159,Valentina,374,363
159,Masha,646,645
159,Minotaur,330,442
160,Fanny,490,592
160,Fredrinn,346,607
160,Chou,423,600
160,Claude,82,97
160,Lapu-Lapu,585,677
160,Wanwan,27,90
160,Novaria,294,388
160,Valentina,374,363
160,Masha,646,645
160,Minotaur,330,442
161,Fanny,490,592
161,Fredrinn,345,607
161,Lapu-Lapu,584,677
161,Valentina,374,362
161,Chou,422,599
161,Claude,80,98
161,Wanwan,27,90
161,Novaria,294,387
161,Masha,647,644
161,Minotaur,330,441
162,Fanny,490,591
162,Fredrinn,344,607
162,Valentina,373,361
162,Chou,420,599
162,Lapu-Lapu,584,677
162,Wanwan,27,90
162,Novaria,294,387
162,Claude,80,97
162,Minotaur,330,440
162,Masha,647,643
163,Fanny,492,589
163,Fredrinn,342,606
163,Valentina,373,361
163,Lapu-Lapu,584,678
163,Chou,418,598
163,Wanwan,27,90
163,Claude,80,98
163,Novaria,294,386
163,Minotaur,330,440
163,Masha,647,643
164,Fanny,494,588
164,Fredrinn,342,606
164,Lapu-Lapu,583,677
164,Valentina,373,359
164,Wanwan,27,90
164,Novaria,295,385
164,Minotaur,330,439
164,Chou,417,597
164,Claude,78,98
164,Masha,649,643
165,Fanny,494,589
165,Valentina,373,358
165,Fredrinn,341,605
165,Lapu-Lapu,582,676
165,Wanwan,27,90
165,Minotaur,330,436
165,Novaria,294,384
165,Masha,649,643
165,Claude,78,99
165,Chou,416,596
166,Fredrinn,340,604
166,Fanny,495,586
166,Lapu-Lapu,582,676
166,Wanwan,27,90
166,Valentina,373,357
166,Novaria,293,383
166,Minotaur,331,435
166,Claude,77,99
166,Masha,649,643
166,Chou,415,595
167,Fanny,498,583
167,Fredrinn,339,603
167,Lapu-Lapu,581,676
167,Wanwan,28,91
167,Novaria,294,382
167,Minotaur,330,433
167,Valentina,372,356
167,Masha,651,642
167,Claude,77,100
167,Chou,414,593
168,Fanny,498,581
168,Lapu-Lapu,581,676
168,Fredrinn,338,603
168,Wanwan,28,91
168,Minotaur,331,431
168,Novaria,294,382
168,Valentina,372,355
168,Masha,651,642
168,Chou,413,591
168,Claude,77,100
169,Fanny,499,579
169,Fredrinn,337,603
169,Lapu-Lapu,581,676
169,Minotaur,328,432
169,Novaria,293,382
169,Valentina,372,355
169,Wanwan,29,92
169,Masha,652,641
169,Claude,77,100
169,Chou,410,590
170,Fanny,501,579
170,Fredrinn,336,603
170,Lapu-Lapu,580,676
170,Minotaur,328,431
170,Novaria,293,381
170,Valentina,372,354
170,Masha,654,641
170,Wanwan,30,92
170,Claude,78,100
170,Chou,408,589
171,Lapu-Lapu,579,676
171,Fredrinn,334,603
171,Minotaur,327,431
171,Fanny,503,577
171,Novaria,295,380
171,Valentina,372,354
171,Masha,654,641
171,Wanwan,31,93
171,Claude,78,101
171,Chou,406,589
172,Lapu-Lapu,579,675
172,Fredrinn,333,602
172,Minotaur,328,430
172,Novaria,295,380
172,Fanny,505,576
172,Valentina,372,354
172,Masha,654,640
172,Wanwan,31,94
172,Claude,79,101
172,Chou,403,587
173,Lapu-Lapu,578,675
173,Fredrinn,332,602
173,Novaria,295,379
173,Minotaur,328,429
173,Fanny,506,573
173,Wanwan,31,96
173,Valentina,372,354
173,Masha,656,640
173,Claude,79,100
173,Chou,404,588
174,Lapu-Lapu,578,675
174,Fredrinn,332,602
174,Novaria,295,379
174,Fanny,507,572
174,Wanwan,32,96
174,Minotaur,328,429
174,Valentina,372,354
174,Masha,656,640
174,Claude,79,100
174,Chou,404,586
175,Lapu-Lapu,579,675
175,Wanwan,33,98
175,Fredrinn,330,601
175,Novaria,297,378
175,Fanny,512,569
175,Minotaur,327,428
175,Valentina,372,354
175,Masha,657,639
175,Claude,80,100
175,Chou,402,583
176,Lapu-Lapu,580,675
176,Minotaur,327,428
176,Wanwan,33,98
176,Novaria,297,378
176,Fredrinn,330,600
176,Valentina,372,354
176,Fanny,514,567
176,Claude,80,99
176,Masha,658,639
176,Chou,402,583
177,Lapu-Lapu,581,675
177,Fanny,516,566
177,Novaria,298,378
177,Wanwan,35,100
177,Fredrinn,329,600
177,Minotaur,327,427
177,Valentina,372,354
177,Chou,402,582
177,Masha,658,638
177,Claude,81,100
178,Lapu-Lapu,581,675
178,Fanny,518,563
178,Fredrinn,329,600
178,Novaria,298,378
178,Minotaur,327,427
178,Wanwan,35,101
178,Chou,402,581
178,Valentina,372,354
178,Masha,659,638
178,Claude,82,100
179,Lapu-Lapu,582,676
179,Fanny,519,561
179,Fredrinn,329,599
179,Novaria,299,377
179,Chou,402,581
179,Wanwan,37,102
179,Valentina,372,354
179,Minotaur,326,427
179,Masha,660,637
179,Claude,83,99
180,Lapu-Lapu,582,676
180,Fanny,522,560
180,Fredrinn,328,598
180,Chou,402,580
180,Novaria,300,375
180,Wanwan,38,101
180,Valentina,372,354
180,Minotaur,327,426
180,Masha,661,637
180,Claude,82,100
181,Lapu-Lapu,583,676
181,Chou,402,579
181,Fredrinn,328,597
181,Novaria,301,374
181,Wanwan,37,101
181,Valentina,372,353
181,Fanny,523,558
181,Minotaur,326,426
181,Claude,82,101
181,Masha,661,636
182,Lapu-Lapu,583,676
182,Fredrinn,327,597
182,Chou,402,579
182,Novaria,302,375
182,Valentina,372,353
182,Wanwan,37,101
182,Fanny,526,557
182,Minotaur,326,426
182,Claude,83,101
182,Masha,662,635
183,Lapu-Lapu,584,676
183,Fredrinn,326,596
183,Chou,402,578
183,Valentina,373,353
183,Novaria,303,374
183,Fanny,527,554
183,Wanwan,37,101
183,Minotaur,325,425
183,Claude,84,102
183,Masha,662,635
184,Lapu-Lapu,584,676
184,Fredrinn,325,596
184,Valentina,374,353
184,Wanwan,37,102
184,Novaria,303,374
184,Chou,402,578
184,Fanny,529,553
184,Masha,663,634
184,Claude,85,102
184,Minotaur,325,425
185,Fanny,530,549
185,Fredrinn,324,593
185,Wanwan,37,102
185,Novaria,303,373
185,Lapu-Lapu,585,677
185,Valentina,376,353
185,Chou,402,576
185,Masha,662,633
185,Claude,85,102
185,Minotaur,325,423
186,Fanny,532,545
186,Fredrinn,324,594
186,Novaria,303,373
186,Wanwan,37,101
186,Lapu-Lapu,585,677
186,Chou,402,575
186,Valentina,375,354
186,Masha,662,632
186,Claude,85,102
186,Minotaur,325,423
187,Wanwan,37,101
187,Lapu-Lapu,585,677
187,Fredrinn,323,593
187,Valentina,376,354
187,Novaria,305,375
187,Chou,401,573
187,Fanny,534,539
187,Masha,661,632
187,Claude,85,102
188,Fredrinn,323,592
188,Lapu-Lapu,585,678
188,Wanwan,37,101
188,Novaria,305,375
188,Chou,401,573
188,Valentina,377,353
188,Fanny,536,536
188,Masha,660,632
188,Claude,85,103
188,Minotaur,324,422
189,Wanwan,38,102
189,Lapu-Lapu,586,679
189,Valentina,378,353
189,Novaria,307,377
189,Fanny,538,531
189,Fredrinn,322,592
189,Chou,402,572
189,Masha,659,632
189,Claude,86,105
190,Fanny,541,524
190,Valentina,378,353
190,Wanwan,40,101
190,Lapu-Lapu,588,679
190,Novaria,309,378
190,Fredrinn,322,591
190,Masha,659,633
190,Chou,402,571
190,Claude,86,103
191,Valentina,379,354
191,Wanwan,41,101
191,Fredrinn,322,590
191,Lapu-Lapu,588,680
191,Fanny,542,521
191,Novaria,310,378
191,Masha,658,633
191,Chou,402,569
191,Claude,87,103
192,Fanny,543,517
192,Valentina,380,353
192,Fredrinn,322,590
192,Claude,106,65
192,Lapu-Lapu,588,680
192,Masha,657,633
192,Novaria,312,383
192,Wanwan,45,101
192,Chou,402,569
193,Fanny,545,510
193,Valentina,381,354
193,Lapu-Lapu,588,681
193,Masha,656,634
193,Fredrinn,321,590
193,Claude,107,65
193,Wanwan,47,100
193,Novaria,313,384
193,Chou,401,568
194,Valentina,381,354
194,Fanny,546,506
194,Lapu-Lapu,588,682
194,Fredrinn,320,590
194,Claude,106,64
194,Masha,656,634
194,Novaria,312,385
194,Wanwan,48,100
194,Chou,402,566
195,Fanny,547,501
195,Lapu-Lapu,589,683
195,Valentina,382,355
195,Fredrinn,319,589
195,Claude,108,63
195,Novaria,314,388
195,Masha,655,635
195,Chou,402,564
195,Wanwan,49,100
196,Fanny,549,499
196,Valentina,382,355
196,Lapu-Lapu,590,683
196,Fredrinn,319,589
196,Claude,109,63
196,Chou,402,563
196,Novaria,314,388
196,Wanwan,50,100
196,Masha,655,636
197,Fanny,553,493
197,Fredrinn,318,587
197,Lapu-Lapu,589,683
197,Valentina,385,355
197,Chou,401,563
197,Novaria,316,390
197,Masha,653,636
197,Wanwan,52,99
197,Claude,111,61
198,Fredrinn,317,587
198,Lapu-Lapu,589,683
198,Fanny,554,489
198,Valentina,386,355
198,Masha,652,637
198,Chou,401,562
198,Novaria,316,390
198,Wanwan,53,99
198,Claude,110,59
199,Fanny,555,484
199,Lapu-Lapu,589,684
199,Fredrinn,316,586
199,Valentina,386,356
199,Novaria,316,390
199,Masha,652,637
199,Chou,401,562
199,Wanwan,54,98
199,Claude,112,60
200,Fanny,557,478
200,Valentina,385,356
200,Fredrinn,316,585
200,Lapu-Lapu,589,685
200,Chou,402,561
200,Novaria,317,391
200,Masha,651,637
200,Wanwan,55,98
200,Claude,111,59
201,Fanny,558,477
201,Valentina,385,356
201,Fredrinn,315,584
201,Novaria,319,390
201,Lapu-Lapu,589,685
201,Wanwan,56,98
201,Chou,401,559
201,Claude,113,58
201,Masha,649,638
202,Fanny,559,477
202,Valentina,386,356
202,Fredrinn,314,584
202,Novaria,319,390
202,Wanwan,57,98
202,Lapu-Lapu,588,687
202,Masha,649,639
202,Claude,113,57
202,Chou,401,559
203,Fanny,559,477
203,Valentina,386,356
203,Fredrinn,314,583
203,Novaria,320,391
203,Lapu-Lapu,589,687
203,Wanwan,56,98
203,Masha,648,639
203,Claude,113,56
203,Chou,401,558
204,Fanny,560,475
204,Valentina,386,356
204,Fredrinn,313,583
204,Novaria,320,391
204,Lapu-Lapu,588,688
204,Masha,647,639
204,Claude,114,56
204,Wanwan,57,99
204,Chou,401,556
205,Fanny,560,475
205,Valentina,386,355
205,Fredrinn,313,583
205,Lapu-Lapu,588,688
205,Novaria,321,391
205,Masha,647,639
205,Claude,115,55
205,Wanwan,56,98
205,Chou,400,556
206,Fanny,561,473
206,Lapu-Lapu,587,688
206,Valentina,386,356
206,Fredrinn,312,582
206,Novaria,322,390
206,Masha,646,640
206,Wanwan,57,99
206,Claude,115,54
206,Chou,400,554
207,Fanny,561,472
207,Lapu-Lapu,586,688
207,Valentina,386,356
207,Fredrinn,311,581
207,Novaria,322,390
207,Masha,646,640
207,Wanwan,56,99
207,Chou,400,554
207,Claude,117,53
208,Fanny,561,471
208,Lapu-Lapu,585,688
208,Valentina,386,356
208,Fredrinn,311,580
208,Wanwan,57,100
208,Novaria,322,389
208,Masha,645,641
208,Chou,400,553
208,Claude,117,53
209,Lapu-Lapu,584,688
209,Fanny,562,470
209,Valentina,386,356
209,Fredrinn,309,579
209,Masha,643,641
209,Novaria,322,389
209,Chou,400,552
209,Wanwan,57,99
209,Claude,118,52
210,Lapu-Lapu,584,688
210,Fanny,562,470
210,Valentina,386,356
210,Fredrinn,308,578
210,Masha,643,641
210,Claude,118,52
210,Chou,400,552
210,Novaria,322,389
210,Wanwan,57,99
211,Lapu-Lapu,583,688
211,Fanny,564,470
211,Valentina,386,356
211,Fredrinn,307,577
211,Masha,642,642
211,Claude,119,51
211,Wanwan,56,99
211,Novaria,322,389
211,Chou,400,551
212,Lapu-Lapu,582,689
212,Fanny,565,469
212,Valentina,386,356
212,Fredrinn,306,576
212,Claude,119,50
212,Wanwan,56,99
212,Masha,641,642
212,Novaria,322,389
212,Chou,400,549
213,Lapu-Lapu,581,688
213,Fanny,565,468
213,Valentina,386,356
213,Claude,120,50
213,Masha,640,642
213,Fredrinn,305,575
213,Wanwan,57,99
213,Chou,399,547
213,Novaria,321,389
214,Lapu-Lapu,580,688
214,Fanny,566,467
214,Valentina,386,356
214,Masha,640,642
214,Claude,119,49
214,Fredrinn,305,575
214,Wanwan,57,100
214,Chou,399,546
214,Novaria,322,389
215,Fanny,567,467
215,Lapu-Lapu,580,688
215,Valentina,388,357
215,Masha,640,642
215,Claude,119,49
215,Chou,399,546
215,Fredrinn,305,574
215,Wanwan,56,99
215,Novaria,322,390
216,Lapu-Lapu,579,688
216,Valentina,388,357
216,Fanny,567,466
216,Masha,639,642
216,Claude,119,48
216,Chou,399,545
216,Fredrinn,304,573
216,Wanwan,57,100
216,Novaria,322,391
217,Valentina,389,359
217,Lapu-Lapu,578,688
217,Fanny,568,466
217,Chou,399,544
217,Masha,638,642
217,Claude,118,48
217,Fredrinn,303,573
217,Wanwan,57,99
217,Novaria,321,391
218,Valentina,390,359
218,Fanny,568,466
218,Chou,400,544
218,Lapu-Lapu,577,689
218,Fredrinn,303,572
218,Masha,638,642
218,Claude,117,47
218,Wanwan,56,99
218,Novaria,321,392
219,Valentina,390,358
219,Fanny,570,465
219,Fredrinn,302,572
219,Lapu-Lapu,577,688
219,Masha,638,642
219,Claude,115,46
219,Chou,399,543
219,Wanwan,55,99
219,Novaria,320,392
220,Fanny,571,464
220,Valentina,391,357
220,Fredrinn,302,571
220,Lapu-Lapu,577,688
220,Masha,638,642
220,Claude,114,46
220,Chou,399,542
220,Wanwan,53,99
220,Novaria,320,388
221,Fanny,572,464
221,Fredrinn,300,570
221,Valentina,392,356
221,Masha,638,642
221,Lapu-Lapu,575,688
221,Claude,113,45
221,Chou,399,542
221,Novaria,319,388
221,Wanwan,52,99
222,Fanny,574,463
222,Fredrinn,299,569
222,Masha,638,642
222,Lapu-Lapu,574,688
222,Claude,112,44
222,Valentina,392,356
222,Novaria,318,387
222,Chou,399,541
222,Wanwan,50,99
223,Fanny,575,462
223,Lapu-Lapu,574,688
223,Fredrinn,298,568
223,Masha,638,642
223,Claude,111,44
223,Valentina,393,356
223,Novaria,319,388
223,Chou,400,540
223,Wanwan,49,99
224,Fanny,575,461
224,Lapu-Lapu,573,688
224,Fredrinn,297,568
224,Masha,638,642
224,Claude,111,44
224,Novaria,319,388
224,Valentina,394,355
224,Wanwan,48,99
224,Chou,399,539
225,Fanny,576,460
225,Lapu-Lapu,572,689
225,Fredrinn,296,567
225,Claude,110,44
225,Masha,637,642
225,Novaria,318,388
225,Valentina,393,355
225,Wanwan,47,100
225,Chou,399,537
226,Fanny,577,460
226,Lapu-Lapu,572,689
226,Fredrinn,296,566
226,Masha,638,643
226,Claude,107,44
226,Valentina,394,356
226,Chou,399,536
226,Wanwan,45,99
226,Novaria,317,384
227,Fanny,577,458
227,Lapu-Lapu,571,689
227,Fredrinn,295,565
227,Masha,637,642
227,Valentina,394,356
227,Claude,106,44
227,Wanwan,43,100
227,Chou,399,535
227,Novaria,316,381
228,Fanny,578,458
228,Lapu-Lapu,572,690
228,Fredrinn,295,565
228,Masha,637,642
228,Valentina,394,356
228,Claude,106,45
228,Wanwan,43,100
228,Chou,399,534
228,Novaria,316,378
229,Fanny,578,457
229,Lapu-Lapu,572,690
229,Fredrinn,294,564
229,Masha,636,641
229,Valentina,394,356
229,Wanwan,41,100
229,Claude,104,45
229,Novaria,316,380
229,Chou,399,533
230,Fanny,578,457
230,Lapu-Lapu,573,690
230,Fredrinn,294,564
230,Masha,636,642
230,Valentina,394,356
230,Wanwan,40,100
230,Claude,104,45
230,Novaria,316,379
230,Chou,399,533
231,Fanny,579,456
231,Lapu-Lapu,574,690
231,Fredrinn,293,563
231,Masha,635,641
231,Wanwan,39,100
231,Claude,103,44
231,Valentina,394,356
231,Novaria,315,377
231,Chou,399,532
232,Fanny,579,455
232,Lapu-Lapu,575,690
232,Fredrinn,293,562
232,Wanwan,38,98
232,Masha,634,640
232,Valentina,394,358
232,Claude,101,44
232,Novaria,314,374
232,Chou,399,531
233,Fanny,579,454
233,Lapu-Lapu,576,690
233,Fredrinn,292,561
233,Wanwan,38,98
233,Valentina,394,359
233,Masha,633,639
233,Claude,100,44
233,Novaria,314,373
233,Chou,398,529
234,Fanny,580,454
234,Lapu-Lapu,576,690
234,Wanwan,37,96
234,Fredrinn,292,560
234,Claude,99,44
234,Valentina,395,359
234,Novaria,314,374
234,Masha,632,638
234,Chou,398,528
235,Fanny,580,452
235,Lapu-Lapu,577,690
235,Wanwan,37,96
235,Fredrinn,291,560
235,Valentina,395,359
235,Claude,98,44
235,Novaria,314,372
235,Chou,398,527
235,Masha,631,638
236,Fanny,580,452
236,Lapu-Lapu,577,690
236,Valentina,394,359
236,Fredrinn,291,559
236,Wanwan,37,96
236,Chou,398,526
236,Claude,96,44
236,Novaria,315,372
236,Masha,630,638
237,Fanny,581,451
237,Lapu-Lapu,577,690
237,Valentina,395,359
237,Fredrinn,290,558
237,Wanwan,36,95
237,Chou,398,526
237,Claude,96,44
237,Novaria,314,372
237,Masha,630,637
238,Fanny,581,450
238,Valentina,396,359
238,Lapu-Lapu,577,689
238,Fredrinn,289,557
238,Wanwan,36,94
238,Chou,398,526
238,Novaria,315,372
238,Masha,630,637
238,Claude,96,44
239,Fanny,582,449
239,Valentina,396,359
239,Lapu-Lapu,577,689
239,Fredrinn,288,556
239,Wanwan,36,94
239,Chou,398,525
239,Masha,630,637
239,Novaria,315,372
239,Claude,94,44
240,Fanny,582,448
240,Valentina,397,359
240,Lapu-Lapu,575,689
240,Fredrinn,287,555
240,Wanwan,36,93
240,Masha,630,637
240,Novaria,315,374
240,Chou,397,524
240,Claude,93,44
241,Fanny,583,447
241,Lapu-Lapu,575,689
241,Valentina,395,358
241,Fredrinn,287,554
241,Wanwan,36,92
241,Masha,630,637
241,Novaria,315,375
241,Claude,92,45
241,Chou,398,523
242,Fanny,582,446
242,Lapu-Lapu,574,688
242,Fredrinn,286,553
242,Valentina,395,358
242,Wanwan,36,91
242,Masha,630,637
242,Claude,91,45
242,Novaria,315,375
242,Chou,398,522
243,Fanny,582,445
243,Fredrinn,286,553
243,Lapu-Lapu,574,688
243,Valentina,395,358
243,Masha,630,637
243,Wanwan,36,90
243,Claude,90,45
243,Novaria,315,375
243,Chou,399,520
244,Fanny,582,444
244,Lapu-Lapu,573,688
244,Fredrinn,285,552
244,Valentina,395,358
244,Claude,89,45
244,Wanwan,37,90
244,Masha,630,637
244,Novaria,315,376
244,Chou,399,520
245,Fanny,583,444
245,Fredrinn,285,551
245,Lapu-Lapu,572,688
245,Valentina,395,358
245,Wanwan,37,89
245,Claude,88,45
245,Masha,630,637
245,Novaria,315,377
245,Chou,399,519
246,Fredrinn,284,550
246,Fanny,583,443
246,Lapu-Lapu,571,689
246,Wanwan,38,88
246,Valentina,395,360
246,Claude,89,46
246,Novaria,315,375
246,Masha,629,637
246,Chou,399,518
247,Fredrinn,284,550
247,Fanny,581,441
247,Lapu-Lapu,570,689
247,Valentina,395,360
247,Wanwan,38,88
247,Claude,89,47
247,Masha,629,637
247,Novaria,315,374
247,Chou,399,517
248,Lapu-Lapu,568,689
248,Fanny,581,440
248,Fredrinn,283,548
248,Wanwan,38,87
248,Valentina,396,361
248,Claude,91,46
248,Novaria,315,374
248,Masha,629,637
248,Chou,399,516
249,Fanny,582,439
249,Lapu-Lapu,569,689
249,Fredrinn,282,548
249,Wanwan,39,87
249,Claude,92,46
249,Valentina,399,362
249,Novaria,315,375
249,Masha,629,637
249,Chou,399,515
250,Fanny,582,439
250,Lapu-Lapu,568,689
250,Fredrinn,282,547
250,Wanwan,39,87
250,Valentina,398,362
250,Claude,93,45
250,Novaria,315,374
250,Masha,629,636
250,Chou,398,513
251,Fanny,583,437
251,Lapu-Lapu,569,690
251,Valentina,398,363
251,Wanwan,40,87
251,Fredrinn,281,546
251,Novaria,315,378
251,Claude,93,43
251,Masha,629,635
252,Fanny,583,436
252,Lapu-Lapu,570,690
252,Valentina,397,363
252,Wanwan,40,87
252,Fredrinn,280,545
252,Claude,92,43
252,Novaria,315,374
252,Masha,628,635
253,Fanny,584,435
253,Lapu-Lapu,571,690
253,Valentina,396,363
253,Wanwan,41,87
253,Fredrinn,280,545
253,Novaria,315,376
253,Claude,92,42
253,Masha,628,634
253,Chou,396,510
254,Fanny,584,435
254,Lapu-Lapu,571,690
254,Valentina,396,363
254,Wanwan,41,87
254,Fredrinn,280,545
254,Novaria,315,376
254,Claude,93,42
254,Masha,628,634
254,Chou,396,510
255,Lapu-Lapu,570,691
255,Valentina,394,365
255,Fanny,584,432
255,Novaria,317,369
255,Masha,626,631
255,Wanwan,42,86
255,Claude,94,41
255,Fredrinn,278,543
255,Chou,397,509
256,Lapu-Lapu,571,691
256,Valentina,394,365
256,Novaria,316,373
256,Fanny,585,431
256,Masha,626,630
256,Wanwan,43,85
256,Claude,93,40
256,Fredrinn,278,542
256,Chou,396,507
257,Lapu-Lapu,572,691
257,Valentina,394,365
257,Fanny,586,431
257,Novaria,315,375
257,Masha,625,629
257,Wanwan,43,85
257,Claude,94,39
257,Fredrinn,278,541
257,Chou,397,507
258,Lapu-Lapu,573,691
258,Fanny,587,429
258,Valentina,394,365
258,Novaria,315,375
258,Chou,397,506
258,Masha,624,629
258,Wanwan,44,84
258,Fredrinn,277,540
258,Claude,94,39
259,Lapu-Lapu,573,691
259,Valentina,393,365
259,Fanny,587,429
259,Chou,397,505
259,Novaria,314,376
259,Masha,624,628
259,Wanwan,44,84
259,Fredrinn,276,539
259,Claude,93,38
260,Lapu-Lapu,573,690
260,Valentina,393,366
260,Fanny,587,428
260,Chou,397,505
260,Novaria,314,376
260,Masha,624,628
260,Wanwan,44,84
260,Fredrinn,276,539
260,Claude,93,38
261,Valentina,390,367
261,Lapu-Lapu,573,690
261,Fanny,588,427
261,Wanwan,45,82
261,Novaria,311,377
261,Masha,624,628
261,Fredrinn,275,538
261,Chou,396,504
261,Claude,93,39
262,Valentina,389,368
262,Fanny,589,426
262,Lapu-Lapu,572,689
262,Wanwan,45,82
262,Masha,624,629
262,Novaria,311,377
262,Fredrinn,274,537
262,Chou,396,503
262,Claude,93,38
263,Valentina,389,368
263,Lapu-Lapu,572,689
263,Fanny,589,426
263,Wanwan,45,81
263,Masha,623,629
263,Fredrinn,273,537
263,Novaria,311,377
263,Chou,396,503
263,Claude,93,37
264,Valentina,388,369
264,Lapu-Lapu,571,689
264,Fanny,590,425
264,Fredrinn,271,535
264,Novaria,311,377
264,Masha,624,628
264,Wanwan,47,81
264,Chou,395,502
264,Claude,93,37
265,Valentina,387,369
265,Lapu-Lapu,571,689
265,Fanny,590,425
265,Fredrinn,269,532
265,Masha,624,628
265,Novaria,311,377
265,Wanwan,47,80
265,Chou,395,501
265,Claude,93,36
266,Fanny,589,423
266,Lapu-Lapu,569,688
266,Fredrinn,265,530
266,Wanwan,48,79
266,Valentina,386,370
266,Novaria,311,377
266,Masha,624,628
266,Chou,395,500
266,Claude,94,37
267,Fanny,589,422
267,Lapu-Lapu,569,689
267,Wanwan,49,78
267,Fredrinn,263,527
267,Chou,395,498
267,Valentina,386,370
267,Masha,624,629
267,Novaria,311,377
267,Claude,95,37
268,Fanny,591,423
268,Lapu-Lapu,567,688
268,Chou,395,497
268,Valentina,385,369
268,Wanwan,49,78
268,Masha,624,629
268,Novaria,311,377
268,Fredrinn,259,523
268,Claude,95,36
269,Lapu-Lapu,567,689
269,Fanny,591,422
269,Valentina,385,369
269,Chou,395,496
269,Wanwan,50,77
269,Masha,624,629
269,Novaria,310,377
269,Claude,95,35
